-1
31
-1
47

0.25
10.000.000
6.323
172
-1
78
-1
62

0.25
20.000.000
8.943
250
-1
94
-1
93

0.25
30.000.000
10.953
391
-1
140
-1
157

0.25
40.000.000
12.648
484
-1
203
-1
188

0.3
100
17
0
0
0
0
0

0.3
500
40
0
0
0
0
0

0.3
1.000
57
0
0
0
0
0

0.3
5.000
128
0
0
0
0
0

0.3
10.000
181
0
15
0
0
0

0.3
100.000
576
16
312
0
234
0

0.3
500.000
1.290
0
3.890
15
2.734
0

0.3
2.000.000
2.581
31
-1
16
-1
15

0.3
5.000.000
4.081
63
-1
16
-1
31

0.3
10.000.000
5.772
171
-1
62
-1
79

0.3
20.000.000
8.164
265
-1
110
-1
93

0.3
30.000.000
9.999
375
-1
141
-1
172

0.3
40.000.000
11.546
484
-1
188
-1
187

0.4
100
15
0
0
0
0
0

0.4
500
35
0
0
0
0
0

0.4
1.000
49
0
0
0
0
0

0.4
5.000
111
0
0
0
0
0

0.4
10.000
157
0
0
0
16
0

0.4
100.000
499
0
281
0
203
0

0.4
500.000
1.117
0
3.374
0
2.421
0

0.4
2.000.000
2.235
31
-1
16
-1
0

0.4
5.000.000
3.535
63
-1
31
-1
16

0.4
10.000.000
4.999
125
-1
78
-1
62

0.4
20.000.000
7.070
250
-1
109
-1
94

0.4
30.000.000
8.660
422
-1
140
-1
156

0.4
40.000.000
9.999
531
-1
188
-1
203

0.5
100
14
0
0
0
0
0

0.5
500
31
0
0
0
0
0

0.5
1.000
44
0
0
0
0
0

0.5
5.000
100
0
0
0
0
0

0.5
10.000
141
16
0
0
0
15

0.5
100.000
447
0
266
0
172
0

0.5
500.000
1.000
0
3.202
0
2.187
0

0.5
2.000.000
2.000
16
-1
15
-1
16

0.5
5.000.000
3.162
63
-1
31
-1
31

0.5
10.000.000
4.472
109
-1
63
-1
47

0.5
20.000.000
6.324
250
-1
78
-1
109

0.5
30.000.000
7.745
343
-1
125
-1
141

0.5
40.000.000
8.944
469
-1
172
-1
203

0.6
100
13
0
0
0
0
0

0.6
500
29
0
0
0
0
0

0.6
1.000
40
0
0
0
0
0

0.6
5.000
91
0
0
0
0
0

0.6
10.000
129
0
15
0
0
0

0.6
100.000
408
0
219
0
171
0

0.6
500.000
913
0
3.093
0
2.031
0

0.6
2.000.000
1.825
31
-1
0
-1
16

0.6
5.000.000
2.886
78
-1
16
-1
31

0.6
10.000.000
4.082
140
-1
63
-1
62

0.6
20.000.000
5.773
235
-1
94
-1
93

0.6
30.000.000
7.071
374
-1
125
-1
141

0.6
40.000.000
8.165
516
-1
172
-1
172

0.7
100
12
0
0
0
0
0

0.7
500
27
0
0
0
0
0

0.7
1.000
38
0
0
0
0
0

0.7
5.000
84
0
0
0
0
0

0.7
10.000
119
0
0
0
0
0

0.7
100.000
378
0
203
0
157
0

0.7
500.000
845
0
2.515
0
1.765
0

0.7
2.000.000
1.690
16
-1
15
-1
16

0.7
5.000.000
2.672
63
-1
31
-1
31

0.7
10.000.000
3.779
125
-1
62
-1
63

0.7
20.000.000
5.345
234
-1
94
-1
93

0.7
30.000.000
6.546
438
-1
172
-1
218

0.7
40.000.000
7.559
484
-1
172
-1
172

0.8
100
11
0
0
0
0
0

0.8
500
25
0
0
0
0
0

0.8
1.000
35
0
0
0
0
0

0.8
5.000
79
0
0
0
0
0

0.8
10.000
112
0
15
0
0
0

0.8
100.000
353
0
188
0
140
0

0.8
500.000
790
16
2.328
0
1.624
0

0.8
2.000.000
1.581
31
-1
16
-1
15

0.8
5.000.000
2.500
62
-1
31
-1
32

0.8
10.000.000
3.535
110
-1
47
-1
31

0.8
20.000.000
5.000
250
-1
78
-1
109

0.8
30.000.000
6.124
359
-1
125
-1
125

0.8
40.000.000
7.071
468
-1
188
-1
172

0.9
100
10
0
0
0
0
0

0.9
500
24
0
0
0
0
0

0.9
1.000
33
0
0
0
0
0

0.9
5.000
74
0
0
0
0
0

0.9
10.000
105
0
15
0
0
0

0.9
100.000
333
16
187
0
125
0

0.9
500.000
745
15
2.156
0
1.562
0

0.9
2.000.000
1.491
31
-1
16
-1
15

0.9
5.000.000
2.357
62
-1
32
-1
15

0.9
10.000.000
3.333
125
-1
47
-1
31

0.9
20.000.000
4.714
235
-1
78
-1
94

0.9
30.000.000
5.773
422
-1
141
-1
187

0.9
40.000.000
6.667
484
-1
172
-1
172

0.95
100
10
0
0
0
0
0

0.95
500
23
0
0
0
0
0

0.95
1.000
32
0
0
0
0
0

0.95
5.000
73
0
0
0
0
0

0.95
10.000
103
0
15
0
0
0

0.95
100.000
324
16
187
0
125
0

0.95
500.000
725
15
2.094
15
1.484
0

0.95
2.000.000
1.451
16
-1
16
-1
15

0.95
5.000.000
2.294
78
-1
16
-1
31

0.95
10.000.000
3.244
156
-1
63
-1
62

0.95
20.000.000
4.588
266
-1
78
-1
93

0.95
30.000.000
5.619
343
-1
141
-1
125

0.95
40.000.000
6.489
468
-1
172
-1
156

1.0
100
10
0
0
0
0
0

1.0
500
22
0
0
0
0
0

1.0
1.000
32
0
0
0
0
0

1.0
5.000
71
0
0
0
0
0

1.0
10.000
100
0
0
0
16
0

1.0
100.000
316
0
172
0
140
0

1.0
500.000
707
0
2.078
16
1.452
0

1.0
2.000.000
1.414
31
-1
0
-1
16

1.0
5.000.000
2.236
78
-1
31
-1
16

1.0
10.000.000
3.162
141
-1
31
-1
47

1.0
20.000.000
4.472
235
-1
93
-1
78

1.0
30.000.000
5.477
375
-1
125
-1
141

1.0
40.000.000
6.325
484
-1
172
-1
172
